part_id,production_timestamp,line_id,station_id,operator_id,measure_diam_mm,measure_length_mm,flatness_mm,torque_Nm,surface_roughness_Ra,temp_process_C,vibration_level,cycle_time_s,material_batch,visual_inspection_score,defect_label
2591,2025-03-21 13:36:13,8,2,10,43.239,34.193,29.601,493.592,48.998,114.949,0.439607,203.836,MB-2025W12-L08-174,0.479725,1
2592,2024-05-15 16:23:43,2,14,9,15.622,55.98,30.317,346.908,42.388,86.731,0.067606,121.342,MB-2024W20-L02-948,0.231885,0
2593,2025-08-25 10:38:20,9,10,5,40.904,39.854,20.062,277.705,21.132,122.002,0.887897,260.79,MB-2025W35-L09-099,0.54373,0
2594,2025-05-27 15:46:54,4,15,1,20.008,40.663,23.381,436.926,22.526,72.494,0.856322,276.466,MB-2025W22-L04-329,0.015256,0
2595,2024-04-02 11:16:55,6,11,9,44.162,66.689,31.035,140.447,14.973,110.894,0.66775,262.225,MB-2024W14-L06-764,0.564651,0
2596,2025-07-11 17:17:24,6,2,3,46.428,41.213,29.625,490.115,40.551,146.922,0.515445,247.264,MB-2025W28-L06-072,0.219182,0
2597,2025-10-13 10:47:22,7,10,2,42.274,39.394,34.87,278.499,10.645,102.877,0.681063,198.684,MB-2025W42-L07-679,0.644632,0
2598,2025-03-12 11:34:32,4,8,2,41.551,32.764,28.615,137.32,14.174,147.044,0.332389,248.713,MB-2025W11-L04-251,0.025562,0
2599,2024-02-05 16:40:03,2,7,5,19.215,49.716,21.543,286.605,40.958,87.193,0.572236,230.426,MB-2024W06-L02-100,0.027482,0
2600,2025-11-18 10:19:27,10,5,1,10.583,69.399,27.421,151.836,29.073,134.516,0.391154,265.625,MB-2025W47-L10-710,0.448766,0
2601,2025-08-27 11:08:02,5,14,9,46.839,32.425,28.492,231.39,15.376,122.846,0.024077,243.301,MB-2025W35-L05-827,0.218843,0
2602,2025-11-26 11:37:08,8,20,2,45.895,59.13,32.428,290.674,42.508,147.576,0.022694,146.831,MB-2025W48-L08-719,0.695323,0
2603,2025-07-30 15:34:08,9,4,10,42.089,68.689,28.288,443.88,47.502,129.797,0.277679,187.087,MB-2025W31-L09-458,0.951462,0
2604,2024-05-15 09:47:51,9,3,8,11.345,42.584,21.111,483.099,24.463,76.794,0.89355,173.981,MB-2024W20-L09-334,0.690508,0
2605,2025-08-25 16:41:48,5,1,10,16.972,34.682,27.871,299.366,22.638,128.906,0.679553,107.087,MB-2025W35-L05-074,0.980968,0
2606,2025-10-31 13:01:44,5,3,5,11.331,59.509,30.777,255.039,29.15,115.673,0.842904,256.686,MB-2025W44-L05-444,0.271769,0
2607,2024-01-30 10:38:00,9,9,1,10.542,65.578,20.748,217.155,26.494,137.94,0.251919,192.392,MB-2024W05-L09-217,0.528423,0
2608,2024-05-03 17:10:33,9,15,6,24.451,30.757,39.87,320.639,34.2,138.774,0.396315,126.91,MB-2024W18-L09-062,0.443483,1
2609,2025-06-16 11:49:34,4,17,1,28.821,43.256,21.582,495.096,14.484,123.407,0.106767,262.886,MB-2025W25-L04-698,0.352904,0
2610,2024-09-04 14:33:54,1,18,2,34.066,42.331,22.177,476.033,27.568,137.054,0.850311,255.177,MB-2024W36-L01-648,0.256723,0
2611,2025-11-04 09:37:35,5,16,8,17.548,60.813,36.294,350.337,37.631,141.417,0.776893,131.262,MB-2025W45-L05-598,0.247505,0
2612,2024-11-08 09:08:12,8,2,3,30.396,66.825,25.561,337.486,21.314,130.886,0.643633,221.388,MB-2024W45-L08-258,0.759106,0
2613,2025-08-14 11:54:28,2,18,4,12.692,33.521,35.981,196.832,27.757,80.16,0.941726,236.57,MB-2025W33-L02-505,0.279046,0
2614,2025-03-13 17:51:02,10,6,10,13.693,64.368,38.309,219.735,31.211,143.666,0.992453,104.003,MB-2025W11-L10-677,0.004966,1
2615,2025-11-07 09:51:44,6,18,5,48.819,53.202,32.887,215.678,39.658,134.044,0.494331,103.657,MB-2025W45-L06-770,0.957569,0
2616,2025-10-16 10:53:41,7,16,7,32.887,67.009,29.055,118.115,19.929,138.518,0.350611,212.581,MB-2025W42-L07-466,0.855003,1
2617,2024-11-25 09:47:49,3,18,10,42.269,47.301,33.884,260.111,12.295,118.849,0.588327,220.278,MB-2024W48-L03-168,0.894128,0
2618,2024-12-05 14:08:10,5,5,6,27.409,53.175,36.909,438.733,31.238,98.403,0.752025,189.5,MB-2024W49-L05-027,0.575162,0
2619,2025-05-27 11:23:14,7,7,10,42.97,46.627,20.928,221.204,21.099,105.627,0.965973,283.34,MB-2025W22-L07-279,0.994358,1
2620,2024-10-04 14:37:13,8,15,1,48.508,40.242,25.643,355.96,41.37,125.358,0.878058,164.142,MB-2024W40-L08-136,0.812242,0
2621,2025-11-26 10:16:58,4,16,5,20.685,59.853,25.382,234.653,23.473,123.528,0.473399,288.447,MB-2025W48-L04-690,0.939527,0
2622,2025-06-25 17:41:40,4,11,5,46.187,43.359,39.994,459.399,48.081,132.428,0.685826,132.11,MB-2025W26-L04-482,0.928536,1
2623,2025-03-11 11:36:01,3,16,7,23.079,50.3,31.126,124.076,38.696,116.485,0.272702,287.678,MB-2025W11-L03-903,0.157591,0
2624,2024-11-05 15:01:32,7,13,1,47.005,62.438,30.806,415.184,17.496,107.175,0.681344,161.246,MB-2024W45-L07-657,0.540957,0
2625,2024-02-05 08:28:36,10,10,4,48.42,54.126,27.962,141.044,24.195,108.256,0.87067,193.407,MB-2024W06-L10-143,0.525503,0
2626,2025-03-05 15:10:09,2,14,5,49.799,53.457,27.792,477.938,27.133,96.694,0.85453,237.319,MB-2025W10-L02-352,0.802817,0
2627,2025-04-07 09:35:11,6,2,2,12.958,47.084,29.529,124.791,34.995,81.354,0.053471,233.978,MB-2025W15-L06-065,0.021135,1
2628,2024-12-30 10:40:22,5,19,1,21.986,37.114,39.745,329.687,38.644,130.632,0.278708,156.281,MB-2025W01-L05-093,0.552201,0
2629,2024-07-02 10:20:43,10,12,10,12.727,34.279,23.114,284.859,33.982,77.555,0.434646,171.446,MB-2024W27-L10-085,0.348878,0
2630,2025-03-04 13:39:06,1,7,4,42.544,59.974,21.191,246.976,48.082,148.709,0.679976,229.261,MB-2025W10-L01-223,0.253808,0
2631,2024-12-31 11:45:51,5,7,9,24.29,64.471,34.917,498.986,45.465,112.392,0.29991,148.467,MB-2025W01-L05-248,0.719506,0
2632,2025-07-16 08:14:20,9,11,1,19.746,62.652,34.621,449.68,28.996,80.931,0.79289,299.089,MB-2025W29-L09-834,0.575455,1
2633,2024-09-04 16:31:50,3,12,1,24.1,36.318,28.87,342.53,21.117,137.352,0.633688,235.115,MB-2024W36-L03-252,0.702953,0
2634,2025-07-03 14:13:52,3,13,9,28.455,58.296,31.784,196.237,30.408,123.281,0.569396,153.68,MB-2025W27-L03-821,0.594513,1
2635,2025-02-13 12:47:18,9,14,8,25.342,54.663,21.04,107.205,25.176,139.759,0.78432,219.362,MB-2025W07-L09-981,0.8662,0
2636,2024-06-11 13:20:53,6,6,5,12.972,50.552,22.815,214.264,20.555,126.349,0.007951,261.135,MB-2024W24-L06-138,0.566779,0
2637,2025-12-11 12:44:46,5,8,4,17.201,44.577,30.582,139.876,34.813,87.761,0.357605,105.993,MB-2025W50-L05-379,0.58244,0
2638,2025-11-07 15:16:06,2,3,1,14.552,42.932,26.043,258.267,43.734,146.351,0.091629,143.78,MB-2025W45-L02-048,0.057537,0
2639,2025-11-25 10:44:02,2,15,5,48.044,44.378,39.031,420.764,49.957,70.545,0.94372,241.129,MB-2025W48-L02-871,0.700198,0
2640,2025-04-28 12:15:48,4,15,4,36.359,33.337,37.713,102.277,36.421,145.527,0.565681,182.746,MB-2025W18-L04-819,0.076749,0
2641,2025-11-18 15:52:39,10,6,3,20.443,69.313,28.319,183.486,25.251,91.594,0.692461,185.271,MB-2025W47-L10-176,0.40286,0
2642,2024-09-13 12:45:41,6,3,5,31.699,31.657,25.535,288.384,12.566,114.569,0.853417,298.78,MB-2024W37-L06-311,0.032543,0
2643,2025-04-23 11:27:43,2,11,4,26.258,63.221,23.022,262.494,41.218,133.907,0.702783,154.806,MB-2025W17-L02-775,0.92694,0
2644,2024-11-11 08:48:07,8,20,7,11.987,43.093,38.255,437.072,23.291,81.974,0.472195,101.646,MB-2024W46-L08-184,0.273365,0
2645,2025-11-03 08:08:43,5,2,7,20.538,59.846,30.005,402.749,41.214,130.807,0.33751,151.571,MB-2025W45-L05-531,0.105894,1
2646,2024-08-12 11:12:20,8,4,2,32.47,63.093,21.943,122.207,48.58,71.685,0.075639,199.843,MB-2024W33-L08-339,0.785675,0
2647,2024-05-03 17:19:18,8,2,9,26.06,59.521,27.628,482.989,45.503,91.012,0.734122,118.282,MB-2024W18-L08-286,0.298999,0
2648,2024-11-01 11:24:36,10,9,3,29.747,55.166,30.601,124.234,23.862,73.49,0.328406,124.772,MB-2024W44-L10-525,0.438255,0
2649,2024-12-02 10:05:33,3,14,9,11.72,35.719,21.255,390.248,36.611,79.312,0.149868,281.301,MB-2024W49-L03-392,0.005578,0
2650,2024-01-26 14:41:03,2,15,1,27.167,33.112,25.294,270.374,33.071,82.333,0.931886,219.194,MB-2024W04-L02-479,0.650557,0
2651,2024-03-26 17:40:00,2,2,6,44.622,61.337,26.449,111.718,29.773,71.112,0.687812,274.142,MB-2024W13-L02-985,0.347863,1
2652,2025-11-20 17:37:04,9,1,1,27.951,48.93,25.008,302.762,48.957,99.007,0.436801,205.895,MB-2025W47-L09-495,0.427894,0
2653,2025-07-09 08:45:42,1,14,7,16.373,63.103,31.065,193.023,33.448,79.386,0.205302,290.136,MB-2025W28-L01-155,0.59187,1
2654,2024-09-30 17:42:32,3,15,3,34.886,51.389,23.926,481.494,28.555,147.839,0.785146,110.877,MB-2024W40-L03-591,0.523877,1
2655,2025-11-04 12:39:02,1,12,10,40.93,53.636,36.947,495.585,31.58,77.248,0.671173,133.034,MB-2025W45-L01-817,0.755342,1
2656,2025-07-22 11:03:56,9,7,7,10.582,52.374,20.766,243.07,42.952,73.079,0.069864,180.686,MB-2025W30-L09-735,0.648932,1
2657,2024-02-09 17:32:09,7,8,8,19.059,44.866,26.741,240.697,45.315,78.449,0.12325,187.622,MB-2024W06-L07-079,0.378785,0
2658,2024-04-04 11:28:16,7,5,10,41.222,39.739,37.235,305.373,17.52,81.543,0.060613,129.634,MB-2024W14-L07-283,0.326227,0
2659,2024-07-18 16:58:06,9,1,7,10.734,47.568,36.015,285.235,18.172,146.689,0.649445,211.769,MB-2024W29-L09-837,0.911363,0
2660,2025-07-31 12:48:59,4,10,2,12.237,32.036,20.089,255.804,31.597,111.222,0.992302,293.532,MB-2025W31-L04-729,0.240847,0
2661,2024-02-09 12:06:34,10,8,1,19.006,62.477,36.731,385.827,10.052,112.695,0.696313,290.346,MB-2024W06-L10-040,0.496499,0
2662,2023-12-27 11:50:15,10,8,8,21.385,48.699,32.212,120.376,43.214,95.19,0.554451,148.516,MB-2023W52-L10-016,0.262805,1
2663,2024-04-25 11:45:33,9,19,1,43.95,47.018,27.367,499.115,10.175,145.524,0.047765,284.226,MB-2024W17-L09-919,0.795075,0
2664,2025-12-03 11:58:54,10,18,6,29.638,41.951,24.195,316.846,40.992,113.355,0.17995,161.491,MB-2025W49-L10-523,0.382809,1
2665,2024-01-02 13:51:10,6,1,8,24.818,35.601,30.725,129.186,43.688,141.869,0.117066,165.895,MB-2024W01-L06-083,0.252892,1
2666,2024-12-25 12:27:11,8,18,9,36.899,69.212,26.911,387.822,14.883,148.671,0.622362,238.325,MB-2024W52-L08-651,0.877241,0
2667,2024-03-11 10:59:02,9,1,6,15.087,68.711,38.726,101.297,20.332,144.002,0.977535,246.995,MB-2024W11-L09-340,0.373682,0
2668,2024-12-24 14:48:07,10,7,4,26.287,54.999,35.692,253.07,32.87,143.39,0.265228,145.225,MB-2024W52-L10-627,0.465468,0
2669,2024-05-29 13:09:59,10,5,6,34.109,45.019,21.025,265.11,26.459,73.629,0.080954,160.334,MB-2024W22-L10-127,0.813017,0
2670,2025-04-14 13:18:36,4,20,5,13.462,55.807,30.704,425.641,32.7,141.487,0.389371,157.433,MB-2025W16-L04-305,0.189693,0
2671,2024-02-26 15:20:46,7,12,4,36.311,66.045,39.375,377.193,33.847,133.376,0.372833,184.143,MB-2024W09-L07-377,0.76063,1
2672,2024-08-07 08:51:39,9,19,6,25.259,39.308,33.062,491.515,31.364,119.39,0.578938,275.482,MB-2024W32-L09-246,0.781056,0
2673,2023-12-29 10:48:51,1,5,4,21.248,62.418,24.204,425.175,37.66,112.012,0.758901,120.729,MB-2023W52-L01-005,0.569997,0
2674,2025-07-09 11:38:43,6,1,10,38.548,36.142,20.323,102.307,41.128,89.613,0.835042,283.381,MB-2025W28-L06-440,0.928877,0
2675,2024-01-25 15:04:01,8,2,8,39.529,48.564,29.533,302.496,26.739,104.13,0.413326,105.789,MB-2024W04-L08-498,0.205159,1
2676,2024-04-15 17:24:07,1,18,9,18.05,65.317,20.863,284.158,13.735,133.771,0.580789,133.945,MB-2024W16-L01-052,0.464141,0
2677,2025-12-08 15:40:00,8,12,2,25.847,34.173,31.269,364.091,45.051,122.491,0.901252,267.899,MB-2025W50-L08-541,0.403765,0
2678,2025-11-05 09:12:39,3,17,2,26.945,67.897,27.744,105.509,41.001,141.898,0.853519,200.84,MB-2025W45-L03-065,0.908073,0
2679,2024-08-21 08:59:46,3,16,10,39.076,36.537,23.437,368.794,25.097,110.286,0.023237,209.186,MB-2024W34-L03-461,0.075079,0
2680,2025-05-23 12:39:55,3,10,2,34.446,61.447,39.868,277.146,18.678,73.303,0.062288,142.426,MB-2025W21-L03-005,0.558765,0
2681,2025-02-07 13:52:02,6,9,5,49.443,52.039,20.891,427.97,47.82,141.79,0.533984,138.48,MB-2025W06-L06-816,0.416477,0
2682,2024-05-13 08:21:51,7,15,3,13.998,32.81,39.916,375.097,26.894,103.8,0.72713,159.529,MB-2024W20-L07-656,0.320176,0
2683,2025-01-13 17:12:12,10,16,5,38.992,30.345,34.054,278.053,16.919,148.05,0.775941,241.208,MB-2025W03-L10-450,0.840954,1
2684,2024-08-02 13:00:10,7,17,9,49.718,33.212,35.73,228.013,31.62,120.928,0.234935,246.8,MB-2024W31-L07-080,0.200287,0
2685,2024-12-30 13:26:34,3,4,8,33.768,41.022,34.452,198.501,43.403,109.742,0.544617,189.917,MB-2025W01-L03-040,0.722412,0
2686,2025-02-05 09:06:09,10,16,7,22.356,30.561,38.209,308.341,38.599,102.078,0.896879,252.795,MB-2025W06-L10-460,0.332053,0
2687,2025-06-17 11:53:21,7,5,2,29.431,56.488,36.85,237.178,15.009,142.237,0.663989,160.14,MB-2025W25-L07-576,0.263062,0
2688,2025-07-03 12:45:04,7,15,3,26.801,54.636,20.873,366.483,13.956,149.125,0.259784,145.533,MB-2025W27-L07-735,0.163641,0
2689,2025-05-27 11:36:40,4,18,7,31.502,38.745,24.732,153.983,18.116,112.911,0.750624,204.947,MB-2025W22-L04-367,0.137827,0
2690,2024-11-14 13:45:51,5,14,9,17.469,46.491,28.615,134.751,19.066,102.116,0.497238,228.285,MB-2024W46-L05-936,0.051806,0
2691,2025-03-17 13:42:27,8,3,5,16.437,35.826,24.636,246.253,35.901,72.516,0.729745,129.729,MB-2025W12-L08-883,0.427956,0
2692,2024-07-31 12:45:31,7,2,10,34.195,31.45,38.141,133.435,11.878,78.51,0.392228,266.906,MB-2024W31-L07-331,0.592878,0
2693,2025-01-29 10:16:11,5,8,1,44.772,64.168,22.606,394.077,29.637,93.849,0.759517,238.176,MB-2025W05-L05-005,0.804394,0
2694,2024-09-12 08:29:18,6,6,3,36.609,51.997,30.129,457.167,37.461,135.962,0.056499,254.746,MB-2024W37-L06-112,0.198295,0
2695,2024-03-14 16:30:52,7,12,7,11.834,47.897,32.544,371.502,26.161,142.614,0.864531,262.753,MB-2024W11-L07-686,0.093207,0
2696,2024-01-18 09:42:52,1,5,6,48.019,46.286,23.523,491.498,49.758,142.652,0.257235,162.022,MB-2024W03-L01-314,0.575308,0
2697,2025-05-29 15:31:08,7,11,3,37.433,44.245,36.947,489.262,21.378,141.101,0.671911,152.677,MB-2025W22-L07-422,0.081694,1
2698,2025-11-03 17:15:55,9,12,10,24.094,58.682,39.646,481.569,31.499,109.883,0.35915,227.863,MB-2025W45-L09-946,0.56094,0
2699,2025-07-07 10:20:51,3,2,5,12.79,43.771,26.463,484.904,48.577,129.02,0.840525,132.938,MB-2025W28-L03-826,0.228414,1
2700,2024-07-01 12:21:22,7,9,4,35.087,69.851,32.062,298.003,38.196,93.593,0.774538,145.453,MB-2024W27-L07-999,0.775706,1
2701,2025-02-03 09:03:58,5,12,8,27.143,66.757,29.978,357.421,21.295,126.589,0.294935,271.354,MB-2025W06-L05-466,0.472448,1
2702,2025-08-25 17:18:56,7,9,10,44.714,59.55,30.199,364.599,21.833,115.034,0.010173,190.136,MB-2025W35-L07-675,0.89789,0
2703,2024-04-29 13:23:45,1,2,10,33.158,39.905,27.585,203.869,14.844,110.221,0.423671,201.184,MB-2024W18-L01-482,0.960407,0
2704,2025-03-12 09:48:52,1,6,5,32.715,44.466,36.972,311.517,20.442,91.16,0.987968,278.448,MB-2025W11-L01-120,0.350278,0
2705,2024-07-16 09:09:50,4,10,4,21.009,58.669,29.348,110.731,40.887,103.152,0.652313,114.223,MB-2024W29-L04-606,0.733748,0
2706,2024-12-06 17:38:31,5,8,6,31.595,61.337,38.328,442.753,34.775,129.394,0.209271,238.194,MB-2024W49-L05-160,0.832747,0
2707,2025-05-01 10:31:23,2,4,2,16.088,68.885,30.217,227.734,20.503,109.663,0.553626,216.725,MB-2025W18-L02-651,0.767215,0
2708,2025-05-07 14:17:52,1,16,1,38.861,55.538,38.653,253.932,18.693,105.503,0.179305,151.074,MB-2025W19-L01-782,0.656772,0
2709,2025-08-11 15:51:39,4,5,7,29.841,51.011,25.107,296.435,29.251,119.721,0.791145,269.543,MB-2025W33-L04-619,0.241617,0
2710,2025-06-19 08:35:02,8,16,6,48.821,37.632,31.778,273.863,43.373,101.104,0.805539,262.152,MB-2025W25-L08-284,0.300542,0
2711,2025-12-02 15:54:51,10,18,4,24.493,68.924,37.806,161.445,16.623,134.686,0.742366,103.571,MB-2025W49-L10-940,0.41941,0
2712,2024-12-31 11:48:13,6,20,10,47.141,47.853,36.019,432.47,49.756,146.619,0.361117,166.299,MB-2025W01-L06-985,0.223881,0
2713,2024-02-16 16:38:25,8,19,4,41.719,38.527,25.975,298.042,45.87,140.389,0.616261,184.604,MB-2024W07-L08-476,0.094768,0
2714,2025-01-13 17:25:51,1,5,2,31.134,42.308,32.216,325.22,45.512,135.735,0.670325,251.068,MB-2025W03-L01-058,0.877888,0
2715,2025-01-24 14:51:09,6,4,3,45.899,32.136,32.993,268.721,13.822,126.014,0.330906,143.153,MB-2025W04-L06-919,0.495942,0
2716,2025-02-27 10:44:03,10,7,3,28.707,53.022,36.561,167.106,44.84,146.423,0.286984,268.509,MB-2025W09-L10-192,0.3848,1
2717,2024-05-22 09:17:24,9,20,8,13.554,59.874,26.958,367.333,40.386,86.512,0.491999,271.849,MB-2024W21-L09-333,0.026288,0
2718,2024-07-05 09:31:42,4,4,5,36.166,40.706,35.66,146.017,38.259,100.049,0.270166,293.815,MB-2024W27-L04-996,0.574689,0
2719,2024-05-28 15:47:07,7,6,5,32.115,30.254,31.494,472.876,43.147,131.353,0.446756,232.967,MB-2024W22-L07-462,0.843796,0
2720,2023-12-27 16:01:18,4,14,9,35.882,32.352,33.478,458.28,16.242,77.094,0.907881,258.062,MB-2023W52-L04-092,0.937699,0
2721,2025-07-21 13:14:26,7,15,3,24.931,47.185,38.236,347.696,42.241,128.256,0.686297,259.24,MB-2025W30-L07-738,0.96863,0
2722,2025-08-11 10:22:58,5,8,5,13.247,69.49,27.844,248.816,28.144,125.551,0.461438,183.851,MB-2025W33-L05-789,0.642398,0
2723,2025-11-07 17:59:06,7,12,8,17.703,35.571,32.858,291.878,22.034,131.161,0.337562,186.644,MB-2025W45-L07-022,0.324426,0
2724,2025-04-11 16:28:51,3,8,4,41.337,65.648,28.525,381.062,14.691,126.238,0.636468,272.763,MB-2025W15-L03-858,0.837857,0
2725,2025-08-28 09:07:35,6,8,8,10.508,38.154,37.504,218.535,31.727,70.006,0.490741,205.637,MB-2025W35-L06-853,0.634945,0
2726,2025-03-14 08:52:38,10,7,1,42.123,45.113,27.032,122.467,14.462,137.378,0.431831,124.351,MB-2025W11-L10-226,0.603901,0
2727,2024-07-19 10:54:25,8,2,6,14.737,48.405,36.797,355.914,37.242,105.445,0.430742,140.546,MB-2024W29-L08-292,0.594422,0
2728,2025-04-14 17:44:26,1,19,10,26.808,32.769,22.974,342.034,47.206,87.519,0.513116,250.192,MB-2025W16-L01-319,0.541056,0
2729,2025-08-18 09:50:28,8,19,9,18.672,43.929,28.065,312.412,25.668,124.925,0.996233,189.398,MB-2025W34-L08-515,0.253636,1
2730,2024-11-29 08:04:29,4,1,1,12.592,42.978,29.763,233.18,49.52,71.276,0.812413,138.88,MB-2024W48-L04-964,0.761097,0
2731,2024-02-12 08:18:49,8,5,2,43.412,45.274,35.294,308.753,12.645,71.421,0.159381,206.942,MB-2024W07-L08-771,0.947449,0
2732,2024-12-06 09:49:09,5,20,2,13.189,61.685,21.119,211.422,35.595,123.113,0.78262,232.133,MB-2024W49-L05-584,0.3737,0
2733,2024-06-13 08:24:24,4,16,9,14.726,56.146,32.225,245.831,30.506,75.965,0.241309,261.43,MB-2024W24-L04-027,0.803329,0
2734,2024-08-15 09:11:41,8,20,1,27.288,42.211,31.969,123.993,23.885,134.433,0.06491,119.648,MB-2024W33-L08-632,0.760585,0
2735,2024-03-04 16:42:31,3,16,9,49.986,58.133,39.541,348.9,37.427,104.721,0.841846,219.305,MB-2024W10-L03-513,0.021109,0
2736,2025-09-25 14:38:43,7,2,7,46.887,32.905,39.227,216.601,44.405,104.312,0.638686,274.217,MB-2025W39-L07-106,0.388739,0
2737,2024-07-26 12:45:46,8,5,10,16.528,30.078,37.772,287.516,32.285,72.384,0.740379,248.807,MB-2024W30-L08-158,0.344639,0
2738,2025-01-02 17:00:32,1,9,10,38.468,53.576,34.045,380.666,17.066,149.877,0.033482,111.744,MB-2025W01-L01-067,0.083513,0
2739,2024-11-25 09:32:59,9,14,2,17.123,36.093,26.202,221.5,47.196,103.548,0.645268,120.108,MB-2024W48-L09-989,0.270481,0
2740,2025-04-01 16:29:33,9,7,3,32.904,33.31,22.726,444.481,26.141,86.98,0.932265,267.012,MB-2025W14-L09-454,0.983311,0
2741,2024-09-02 15:27:13,8,16,1,33.09,64.013,23.308,302.462,19.392,122.698,0.36041,174.146,MB-2024W36-L08-285,0.198507,0
2742,2025-04-28 11:42:47,3,3,4,10.167,34.829,32.959,235.548,26.216,92.117,0.099654,293.124,MB-2025W18-L03-106,0.870095,0
2743,2025-09-09 09:24:21,9,12,6,49.051,36.284,38.702,288.221,10.557,130.648,0.609794,148.443,MB-2025W37-L09-919,0.462846,1
2744,2024-04-15 16:54:18,6,5,4,21.15,40.045,22.895,395.505,32.758,133.814,0.482553,215.221,MB-2024W16-L06-966,0.432451,0
2745,2024-05-24 14:17:42,9,1,8,45.459,44.951,20.246,383.783,44.267,96.056,0.32607,204.64,MB-2024W21-L09-313,0.999017,0
2746,2024-01-24 17:29:41,3,20,5,29.034,57.15,23.185,251.617,24.613,97.784,0.440685,135.94,MB-2024W04-L03-751,0.189275,0
2747,2025-04-25 17:29:40,1,14,3,35.592,64.757,39.035,389.579,25.221,111.886,0.36719,207.698,MB-2025W17-L01-140,0.82642,0
2748,2025-10-13 16:02:30,4,3,7,15.427,67.645,34.945,495.282,18.601,94.059,0.095453,280.901,MB-2025W42-L04-966,0.285598,0
2749,2025-06-16 10:13:27,6,13,9,37.026,38.462,29.751,194.548,27.583,117.209,0.537127,101.58,MB-2025W25-L06-829,0.031025,0
2750,2024-05-14 12:34:13,6,8,9,31.585,53.333,34.772,130.102,17.033,82.003,0.782821,144.601,MB-2024W20-L06-627,0.658964,0
2751,2025-10-09 17:24:30,6,15,6,17.81,55.806,35.842,255.568,42.257,96.574,0.158532,165.538,MB-2025W41-L06-962,0.383449,1
2752,2025-08-13 16:37:28,1,18,4,26.314,40.256,25.377,493.031,33.523,124.977,0.386644,141.94,MB-2025W33-L01-077,0.056881,0
2753,2025-03-27 16:01:32,7,2,7,41.898,38.097,31.976,235.948,11.478,100.747,0.848911,139.936,MB-2025W13-L07-632,0.720442,1
2754,2025-01-27 09:13:48,7,5,10,49.997,45.108,26.123,174.216,30.274,126.088,0.794993,121.162,MB-2025W05-L07-432,0.057233,0
2755,2025-12-01 10:44:32,1,12,7,17.048,55.062,33.732,253.328,22.003,81.214,0.319104,209.423,MB-2025W49-L01-597,0.546298,0
2756,2025-08-04 10:31:02,1,18,9,40.536,67.439,35.251,310.114,13.67,141.67,0.46039,156.469,MB-2025W32-L01-937,0.744552,0
2757,2025-01-23 12:48:28,7,1,4,11.174,56.006,39.631,364.938,21.448,132.564,0.271995,260.444,MB-2025W04-L07-799,0.487974,1
2758,2025-10-20 11:30:18,4,6,7,41.611,58.434,39.872,441.471,18.497,114.725,0.952789,255.155,MB-2025W43-L04-602,0.072657,1
2759,2025-01-24 10:01:25,9,2,5,45.676,57.937,20.933,336.509,28.759,147.485,0.32945,254.272,MB-2025W04-L09-806,0.512614,0
2760,2024-02-12 09:37:28,2,18,2,42.429,63.929,29.45,285.061,33.935,127.072,0.692504,145.68,MB-2024W07-L02-988,0.123043,0
2761,2024-06-05 10:15:47,10,15,5,14.276,32.887,30.556,279.108,40.048,94.674,0.703251,273.733,MB-2024W23-L10-323,0.49393,0
2762,2024-03-22 17:39:25,9,3,2,25.242,35.212,29.071,450.727,13.577,141.055,0.102922,214.959,MB-2024W12-L09-957,0.225247,1
2763,2024-04-22 14:41:51,2,15,10,17.799,56.094,21.503,365.002,48.2,84.13,0.850572,230.535,MB-2024W17-L02-868,0.560025,1
2764,2024-02-19 10:11:24,10,10,1,44.623,60.223,27.763,255.006,44.612,88.898,0.402984,287.134,MB-2024W08-L10-916,0.495331,0
2765,2025-10-07 17:51:02,1,10,6,45.842,57.596,37.748,240.332,19.639,86.545,0.027222,290.944,MB-2025W41-L01-432,0.710257,1
2766,2025-01-03 08:20:03,2,2,5,19.77,65.139,27.264,129.847,39.169,97.034,0.20694,231.505,MB-2025W01-L02-406,0.029318,0
2767,2024-08-19 16:23:10,1,19,3,13.735,63.699,26.759,352.706,26.784,96.995,0.236501,109.978,MB-2024W34-L01-231,0.795357,0
2768,2024-01-01 10:11:38,9,12,8,11.107,52.105,22.039,156.645,25.088,98.846,0.092523,162.016,MB-2024W01-L09-664,0.519515,1
2769,2025-08-21 10:22:23,7,12,1,10.712,53.102,35.371,461.609,24.807,137.371,0.510871,235.104,MB-2025W34-L07-298,0.71856,0
2770,2024-03-14 08:22:23,5,6,1,40.511,66.594,20.425,185.444,10.088,100.024,0.348057,220.009,MB-2024W11-L05-619,0.547547,1
2771,2024-09-19 11:42:22,1,20,2,11.294,68.761,22.4,493.25,33.135,82.921,0.814755,192.295,MB-2024W38-L01-822,0.633998,1
2772,2025-05-20 11:02:12,7,4,7,15.815,55.495,30.304,478.366,49.664,128.669,0.673868,169.155,MB-2025W21-L07-762,0.537931,0
2773,2025-11-13 11:12:36,9,16,3,11.195,39.095,35.66,235.744,21.372,100.128,0.295354,150.504,MB-2025W46-L09-740,0.785195,0
2774,2024-11-27 10:40:43,8,4,10,47.506,43.485,21.289,218.637,33.219,98.41,0.957192,292.188,MB-2024W48-L08-644,0.049741,0
2775,2024-05-23 10:43:39,1,14,10,48.955,46.989,38.348,154.092,27.963,81.12,0.254206,182.566,MB-2024W21-L01-977,0.092836,0
